kind,hero_a,hero_b,role_a,role_b,n_cooccur,effect_pp,se_pp,z,p_raw,is_teamup,q
counter,Storm,Deadpool (Duelist),Damage,Damage,2675,-0.3496217044667439,1.0584063479133754,-0.33032842740977064,0.7411518153753935,False,0.9159506138459361
counter,White Fox,The Hood,Support,Tank,41054,0.3496131338674192,0.5413413195608243,0.6458275421337706,0.518391048998946,False,0.7794115599877157
counter,Mister Fantastic,Jubilee,Damage,Support,12711,0.348375081880472,0.673067024029172,0.5175934482646305,0.6047419539454819,False,0.8383332257032156
counter,Mantis,Deadpool (Vanguard),Support,Tank,5832,0.3467219730013348,0.8577854912238928,0.4042059192521782,0.6860613013378758,False,0.887256637148013
counter,Psylocke,The Hood,Damage,Tank,19113,-0.3467049068196915,0.5920730925817457,-0.5855778807779938,0.5581592161899652,False,0.8075398630947295
counter,Moon Knight,Magneto,Damage,Tank,20989,-0.3418373923757786,0.5743813559986697,-0.5951401256425363,0.551749808856659,False,0.8037220423603274
counter,Moon Knight,The Hood,Damage,Tank,22803,-0.3415614510001074,0.561058702603531,-0.6087802388861079,0.5426701136146045,False,0.7963772886049296
counter,Hela,Scarlet Witch,Damage,Damage,4531,0.3394045122882527,0.8393239380444546,0.4043784490158032,0.6859344453707701,False,0.887256637148013
counter,Doctor Strange,Elsa Bloodstone,Tank,Damage,12869,-0.3368594888816813,0.6260542843248088,-0.5380675403331514,0.5905304209553581,False,0.8294176939965897
counter,Phoenix,The Hood,Damage,Tank,19204,-0.33604857738734195,0.5972167008100717,-0.5626911922113392,0.5736451828930473,False,0.8166766804629934
counter,Adam Warlock,Daredevil,Support,Damage,3123,0.33531645566192303,1.0253367983829274,0.32703054858730823,0.7436447800159678,False,0.9172256181276641
counter,Magik,White Fox,Damage,Support,16213,0.33425098070145853,0.610571819751536,0.5474392526623281,0.5840769942194983,False,0.8242357112544568
counter,Black Widow,Gambit,Damage,Support,16895,0.3337359718058156,0.6628716341194925,0.5034699851791437,0.6146338777652305,False,0.844022136667881
counter,Hulk,Ultron,Tank,Support,3208,0.33359826891081945,1.062428887104596,0.31399585700268784,0.7535241853914734,False,0.9181689802381742
counter,The Punisher,Deadpool (Duelist),Damage,Damage,4600,-0.3318572076968516,0.8379476874249996,-0.3960357104351511,0.692078684328302,False,0.8916738795400626
counter,Spider-man,Black Cat,Damage,Damage,10218,0.33162957156103723,0.6151883918805504,0.5390699433506686,0.5898385939814437,True,0.8291035059702716
counter,Mantis,Phoenix,Support,Damage,6661,-0.324525204347753,0.8160496037877895,-0.397678281861092,0.6908673484630554,False,0.8916738795400626
counter,Luna Snow,Peni Parker,Support,Tank,8791,-0.32433271127998875,0.7817958243786,-0.4148560291144818,0.6782473004335865,False,0.8831902286529004
counter,Hela,Black Panther,Damage,Damage,7276,0.324202456523399,0.6934647963865956,0.46751105205730054,0.6401342867017339,False,0.861291168703006
counter,Phoenix,Gambit,Damage,Support,9049,-0.3226531961052468,0.7526457202501525,-0.4286919960137532,0.6681473862233136,False,0.8811539621077016
counter,Star-lord,Daredevil,Damage,Damage,3997,-0.3225898657812983,0.9025790808954832,-0.3574089767970742,0.7207856574605109,False,0.9053014783000393
counter,Winter Soldier,Daredevil,Damage,Damage,18106,-0.32200861173657197,0.506616186697357,-0.6356066390925126,0.525032841137393,False,0.7818459254429584
counter,Emma Frost,Deadpool (Vanguard),Tank,Tank,7741,-0.3215814783133412,0.7428870568253491,-0.4328807122950646,0.6651014329295687,False,0.8786914612670875
counter,Gambit,Jubilee,Support,Support,54157,0.3206928480774806,0.5194099887338344,0.6174175603731331,0.536959342284415,True,0.7933378408565446
counter,Moon Knight,Deadpool (Duelist),Damage,Damage,3440,0.3204483533402111,0.9428166817535687,0.3398840512072836,0.7339438477075777,False,0.9127059264689817
counter,The Punisher,Cyclops,Damage,Damage,8521,0.31584471755118215,0.6637631752655702,0.47583947004112337,0.6341887479748212,False,0.8570596151346738
counter,Loki,Invisible Woman,Support,Support,12054,0.3145489123625947,0.7583874728853501,0.4147601636480972,0.6783174845192513,False,0.8831902286529004
counter,Invisible Woman,Emma Frost,Support,Tank,39281,-0.3128482421465495,0.5362109529077334,-0.5834424687710208,0.5595954755334469,False,0.8075398630947295
counter,Daredevil,Angela,Damage,Tank,3679,0.31069832434353517,0.9446512807014519,0.32890266566179405,0.7422292594066278,False,0.9159506138459361
counter,Venom,Star-lord,Tank,Damage,5413,0.31060134798385586,0.8249998023880732,0.376486572584355,0.7065551959892233,False,0.8986595857480818
counter,Thor,Elsa Bloodstone,Tank,Damage,7346,0.3097060318790436,0.7468492872758082,0.4146834403614695,0.6783736564303553,False,0.8831902286529004
counter,Hela,Deadpool (Strategist),Damage,Support,6393,-0.30850617083507187,0.8145605955085731,-0.37873937499082583,0.7048814107995491,False,0.8980406290537007
counter,Cloak & Dagger,Angela,Support,Tank,15054,-0.30770436755185854,0.6953665376958763,-0.4425067225285944,0.6581225667506587,False,0.8749500723387116
counter,Doctor Strange,Captain America,Tank,Tank,4690,-0.307123874203242,0.896609041442587,-0.34253934547559234,0.7319450393928992,False,0.9117010122033049
counter,Iron Man,The Hood,Damage,Tank,20618,0.3056155770171099,0.5822514732451499,0.5248858801743799,0.5996625255968,False,0.8349334874676282
counter,Peni Parker,Deadpool (Duelist),Tank,Damage,2618,0.30522935840359866,1.0957620923606182,0.27855440567946466,0.7805868071456034,False,0.9324065344273907
counter,Gambit,Elsa Bloodstone,Support,Damage,16429,0.302663782857346,0.67550355683227,0.44805653470822293,0.6541123959273214,False,0.8717864654609133
counter,Spider-man,Deadpool (Duelist),Damage,Damage,7737,0.3016813187196033,0.6754691914173236,0.44662483878293746,0.6551459582877032,False,0.8726791526553026
counter,Hela,White Fox,Damage,Support,10162,-0.3013863342329319,0.7086861908630159,-0.42527473812621214,0.6706364068085113,False,0.8811539621077016
counter,Jeff The Land Shark,Angela,Support,Tank,3291,0.3012933720099183,1.0396407076384206,0.2898052854185717,0.7719652041361619,False,0.926899161522849
counter,Black Widow,Jubilee,Damage,Support,23490,0.2950025768076836,0.6132514087724078,0.48104671687295886,0.630483296317104,False,0.8555030700592379
counter,Hulk,Jeff The Land Shark,Tank,Support,5815,0.2930054880562156,0.9082738256796185,0.32259598347114476,0.7470012359616629,False,0.9180530404579742
counter,Iron Man,Magneto,Damage,Tank,19066,-0.29037171728719186,0.5865718451745378,-0.4950318016044397,0.6205776724305077,False,0.8487832589286133
counter,Jeff The Land Shark,Deadpool (Vanguard),Support,Tank,3228,-0.2901412708940265,1.0439485891500864,-0.2779267809828071,0.7810685652304317,False,0.9324065344273907
counter,Hulk,Invisible Woman,Tank,Support,19103,0.2871572117264407,0.6875749015506156,0.4176377163838371,0.6762120165162357,False,0.8831902286529004
counter,Luna Snow,Winter Soldier,Support,Damage,47680,-0.28561560184153434,0.45280067745384545,-0.6307755621029244,0.5281872843475364,False,0.7855680689087041
counter,Cloak & Dagger,Phoenix,Support,Damage,15628,0.2847731812991315,0.6878426054456582,0.4140092210697313,0.6788673537457058,False,0.8831902286529004
counter,Iron Man,Invisible Woman,Damage,Support,11213,-0.28344500969787256,0.7135821815643656,-0.3972142480863021,0.6912094762157157,False,0.8916738795400626
counter,Loki,The Thing,Support,Tank,6235,0.28326812304162613,0.8579161904460298,0.3301815797349101,0.7412627643366368,False,0.9159506138459361
counter,Storm,Winter Soldier,Damage,Damage,10505,0.2831081399801532,0.6147350056227775,0.4605368775011295,0.6451309078550145,False,0.8641368218560468
counter,Loki,Emma Frost,Support,Tank,8023,-0.2823902472074958,0.7786288391921452,-0.3626763266314225,0.7168466859787952,False,0.9027376376184407
counter,Hela,Gambit,Damage,Support,22044,0.2817749483822327,0.6079690747445035,0.4634692126415271,0.6430280778885983,False,0.8625017492875287
counter,Elsa Bloodstone,Rogue,Damage,Tank,4571,-0.281130395758772,0.8899254411296046,-0.31590331365504754,0.7520758966962894,False,0.9181689802381742
counter,Groot,Phoenix,Tank,Damage,2792,0.2805395951258577,1.074784134931421,0.2610194791754701,0.7940774856194108,False,0.9364608343010571
counter,Magik,Angela,Damage,Tank,7117,0.2801036218219941,0.7266342239439526,0.3854809099159625,0.6998811474428656,False,0.8969096542283304
counter,The Punisher,Iron Fist,Damage,Damage,6400,-0.27933151999634553,0.7400801161150742,-0.3774341641046232,0.7058509817836126,False,0.8986595857480818
counter,Blade,Elsa Bloodstone,Damage,Damage,4218,-0.2789691060039784,0.8705954035413214,-0.32043484823055074,0.7486387119904836,False,0.9181689802381742
counter,Hawkeye,Winter Soldier,Damage,Damage,9420,-0.2788286617298773,0.6356216893065123,-0.4386707792084472,0.6609001030477712,False,0.8749500723387116
counter,Namor,Rogue,Damage,Tank,4263,-0.27780138729295806,0.9215530795278492,-0.3014491443458553,0.763072024257867,False,0.9203669111084077
counter,Mantis,Cloak & Dagger,Support,Support,43558,-0.2773471276341695,0.5446890789757838,-0.5091843004373878,0.6106230464792722,False,0.8399568168026227
counter,Ultron,The Hood,Support,Tank,16084,-0.27712034077198416,0.6546386527012333,-0.42331802381130934,0.6720632458023539,False,0.881325013291604
counter,Black Widow,Adam Warlock,Damage,Support,3581,0.2722065139255574,0.9664773322655769,0.28164810993286515,0.778213346488471,False,0.9324065344273907
counter,Ultron,Elsa Bloodstone,Support,Damage,3707,-0.271753296741269,0.9870728268862249,-0.27531230658889644,0.7830763103856774,False,0.9330223691225026
counter,Squirrel Girl,Cyclops,Damage,Damage,4249,0.27167655712395905,0.866408059157915,0.31356651666884156,0.753850293597699,False,0.9181689802381742
counter,Loki,Cloak & Dagger,Support,Support,14650,0.2699696116199432,0.7238263807143206,0.37297564555953183,0.7091665702411227,False,0.8987272065549146
counter,Doctor Strange,Mantis,Tank,Support,20360,-0.2697247531672486,0.6246509605956655,-0.43180074983001665,0.6658862345075303,False,0.8786914612670875
counter,Rocket Raccoon,Wolverine,Support,Damage,8561,0.2677098494061941,0.7372183731064974,0.36313507526693334,0.7165039841412426,False,0.9027376376184407
counter,Mantis,Jubilee,Support,Support,41940,0.265004535749813,0.5455628885311662,0.4857451658108415,0.6271478564479808,False,0.8543598566829675
counter,Mantis,Invisible Woman,Support,Support,35732,-0.26452843278338917,0.5688277842585557,-0.4650413360665766,0.6419018551859395,False,0.8618698682975138
counter,Black Panther,Blade,Damage,Damage,2974,-0.26425792459060155,0.9995769176051149,-0.2643697747880541,0.7914949994592106,False,0.9364608343010571
counter,Cloak & Dagger,Adam Warlock,Support,Support,12425,-0.2628648687752193,0.7181309052678412,-0.36604032335466563,0.7143349867391886,False,0.9010888021670517
counter,Elsa Bloodstone,Black Cat,Damage,Damage,4877,0.2618426709400296,0.8310390520634366,0.31507866000988133,0.7527019307788461,False,0.9181689802381742
counter,Invisible Woman,Angela,Support,Tank,10824,0.26008713351481544,0.7384769557386807,0.35219397368284366,0.7246927960948895,False,0.9078306874716305
counter,Mister Fantastic,Daredevil,Damage,Damage,3068,0.2600058026982252,0.9877358436934537,0.2632341474274965,0.7923701127715655,False,0.9364608343010571
counter,The Punisher,Rocket Raccoon,Damage,Support,15429,0.2595840340696604,0.6913549881977734,0.37547141266217654,0.7073099032552148,True,0.8987272065549146
counter,Moon Knight,Luna Snow,Damage,Support,10375,0.25925221826281847,0.7195753857401453,0.360285000571768,0.7186340150274496,False,0.9044569153815112
counter,Rocket Raccoon,Phoenix,Support,Damage,9090,-0.2587830154194713,0.7518474891915397,-0.3441961556561694,0.7306987732240595,False,0.9117010122033049
counter,Thor,Emma Frost,Tank,Tank,14025,-0.25849403395255394,0.6290058872315518,-0.4109564619343478,0.6811044598079199,False,0.8856203789047153
counter,Hela,Devil Dinosaur,Damage,Tank,7047,0.2581212510511313,0.7473157875398491,0.3453978296121136,0.729795308615043,False,0.9113893520913525
counter,Storm,Mantis,Damage,Support,6904,0.25508534462570726,0.795694066738564,0.32058218766323787,0.7485270378933557,False,0.9181689802381742
counter,Spider-man,Blade,Damage,Damage,6739,-0.2518004392531043,0.7118921092266707,-0.35370590007892555,0.7235593004693199,False,0.9073804296005742
counter,Storm,Jeff The Land Shark,Damage,Support,3336,0.2502040428399635,1.0106410713453342,0.24756963667318563,0.804467405900015,True,0.9366719137632387
counter,Magneto,Deadpool (Vanguard),Tank,Tank,15185,-0.25003326303885326,0.6378069597673018,-0.3920202801331545,0.6950432293309273,False,0.8935737980519264
counter,Iron Man,Deadpool (Duelist),Damage,Damage,2972,0.24928653952325025,0.9980649338531565,0.2497698607252415,0.802765328792507,False,0.9365355760626678
counter,Human Torch,Psylocke,Damage,Damage,2862,0.24926075488661492,1.0311274014955807,0.24173613709138075,0.8089846264782377,False,0.9384691097298318
counter,Elsa Bloodstone,Devil Dinosaur,Damage,Tank,6980,-0.2489417702557567,0.7670324561594893,-0.32455180775817677,0.7455203060539837,True,0.9180530404579742
counter,Black Panther,Psylocke,Damage,Damage,3181,-0.2473895070436839,0.9717974002985444,-0.2545690150721578,0.7990559932531321,False,0.9364608343010571
counter,Star-lord,White Fox,Damage,Support,5080,0.2467785851915725,0.8973236165028255,0.27501626019089115,0.7833037459909578,False,0.9330223691225026
counter,The Punisher,Doctor Strange,Damage,Tank,10768,0.24499683431723338,0.6731415615487824,0.3639603440226421,0.7158876222653476,False,0.9024773546056589
counter,Venom,Adam Warlock,Tank,Support,4112,-0.2438123934957701,0.9404650430444031,-0.2592466304824248,0.7954449546469481,False,0.9364608343010571
counter,Cloak & Dagger,Psylocke,Support,Damage,15676,0.24264737429811625,0.6758392601804666,0.3590311906907023,0.719571755957755,True,0.904744571563236
counter,Iron Fist,Elsa Bloodstone,Damage,Damage,7005,-0.24131619724951647,0.7150673907307082,-0.3374733631789892,0.7357600887342519,False,0.9127059264689817
counter,Winter Soldier,Iron Fist,Damage,Damage,19503,-0.23797366581208862,0.4905152033119377,-0.48515043816236597,0.6275696358439413,False,0.854449237451541
counter,The Punisher,Psylocke,Damage,Damage,3762,-0.23655021024414102,0.9124681013131494,-0.25924216956594687,0.7954483963246314,False,0.9364608343010571
counter,Thor,Invisible Woman,Tank,Support,18275,0.23541520856899567,0.699104536958148,0.3367382074121611,0.7363142583893869,False,0.9127059264689817
counter,Spider-man,Cyclops,Damage,Damage,14724,0.23526171815353691,0.5249685647889336,0.44814439174681847,0.6540489922053079,False,0.8717864654609133
counter,Mantis,Daredevil,Support,Damage,12093,-0.23516665469644613,0.7122811806109327,-0.33015985975473994,0.7412791750582371,False,0.9159506138459361
counter,Iron Man,Cyclops,Damage,Damage,6212,-0.234467274230343,0.7493485917612783,-0.31289479530380937,0.7543605919339064,False,0.9181689802381742
counter,Groot,Luna Snow,Tank,Support,12058,0.23387180837098903,0.7612803151855754,0.307208532397135,0.75868465144308,False,0.9203669111084077
counter,Luna Snow,Devil Dinosaur,Support,Tank,13294,0.23298384601015762,0.7651266500115204,0.304503634799088,0.7607442239783554,False,0.9203669111084077
counter,Doctor Strange,Rogue,Tank,Tank,7665,-0.23207141763725,0.7730594914840488,-0.30019865248887967,0.764025632860653,False,0.9210540166998524
counter,Daredevil,Deadpool (Vanguard),Damage,Tank,2831,-0.23112793572712068,1.053336586378573,-0.2194245777807365,0.8263193261960978,False,0.9471285540107208
counter,Black Widow,Phoenix,Damage,Damage,3885,0.23029118075833052,0.9011689066976796,0.2555471888197178,0.7983005016988709,True,0.9364608343010571
counter,Hawkeye,Magneto,Damage,Tank,16198,-0.22804081209297483,0.6104188429918137,-0.3735808858312604,0.7087161568423719,False,0.8987272065549146
counter,Black Widow,Namor,Damage,Damage,6306,0.2243667943370645,0.741241204336739,0.3026906667146592,0.7621256112118782,False,0.9203669111084077
counter,Gambit,Cyclops,Support,Damage,22173,0.22321999914323942,0.6076048084359085,0.3673769464034536,0.7133378652964082,True,0.9010888021670517
counter,Hulk,Black Widow,Tank,Damage,6961,0.2224432509750461,0.7481941954486,0.29730683869001984,0.7662322610534392,False,0.9218611806756272
counter,Jeff The Land Shark,Iron Fist,Support,Damage,6200,-0.22190887038309384,0.8512484133764953,-0.260686383546828,0.7943343674404959,False,0.9364608343010571
counter,Black Panther,Luna Snow,Damage,Support,13841,0.22040628662146955,0.7074001318874881,0.31157230071951014,0.7553655878491085,False,0.918925986435097
counter,Iron Man,Thor,Damage,Tank,4221,0.21961723680526354,0.9029572311615919,0.2432199767897547,0.8078349921965121,True,0.938042665188496
counter,Mantis,Emma Frost,Support,Tank,26222,0.21952244375938343,0.570471413664371,0.3848088414269543,0.7003790481118184,True,0.8970685191779244
counter,Iron Man,Jeff The Land Shark,Damage,Support,3943,0.2195165149921427,0.9564201971723748,0.22951890355424964,0.8184656298283397,False,0.9429807148762457
counter,Luna Snow,Elsa Bloodstone,Support,Damage,18437,0.2191250229496911,0.6488838299295321,0.3376953051418893,0.7355928130971257,False,0.9127059264689817
counter,The Punisher,Human Torch,Damage,Damage,4310,0.21903655167776953,0.875512839867527,0.2501808559551357,0.8024474893335675,False,0.9365355760626678
counter,Black Panther,Black Cat,Damage,Damage,4280,0.21736264828284788,0.8685565156668317,0.25025734579397907,0.8023883402111154,True,0.9365355760626678
counter,Squirrel Girl,Devil Dinosaur,Damage,Tank,2609,-0.21575725627237247,1.0904209226908281,-0.1978660274969312,0.8431498847673804,False,0.956947595873835
counter,Captain America,Venom,Tank,Tank,3696,-0.21573935117824472,0.970249801072057,-0.22235444000077925,0.8240379756380566,False,0.946129424446472
counter,Mantis,Scarlet Witch,Support,Damage,5991,-0.21563671339321958,0.8319311572129954,-0.2592001892507689,0.7954807850914495,False,0.9364608343010571
counter,Ultron,Black Cat,Support,Damage,2793,0.2147745378130147,1.087282228815511,0.19753338380871985,0.8434101595600718,False,0.956947595873835
counter,Hela,Star-lord,Damage,Damage,5835,0.21465521382356867,0.7724181239086705,0.27790028118106297,0.7810889080485903,False,0.9324065344273907
counter,Luna Snow,Angela,Support,Tank,9456,0.2139971017643818,0.7603956211245531,0.2814286350674934,0.7783816576528731,False,0.9324065344273907
counter,The Punisher,Winter Soldier,Damage,Damage,16729,0.2124709580706638,0.5236484936846288,0.40575111097068484,0.6849254837224186,True,0.8872225893358975
counter,Hulk,Daredevil,Tank,Damage,6684,0.21213846407949474,0.7643071450137434,0.27755656278168145,0.7813527802288738,False,0.9324065344273907
counter,Jeff The Land Shark,Emma Frost,Support,Tank,12434,-0.21197118103483611,0.7089828763695004,-0.2989792674828484,0.7649558645986059,False,0.9212495578172969
counter,Hawkeye,Jubilee,Damage,Support,11805,0.20947753370521735,0.6791839281567537,0.30842533961856433,0.7577587029276989,False,0.920182351606995
counter,Mantis,Hawkeye,Support,Damage,5979,0.2066966009786163,0.8094253500959859,0.2553621540937718,0.7984433986310954,False,0.9364608343010571
counter,Star-lord,Devil Dinosaur,Damage,Tank,3591,-0.20655815586746318,0.9849030120176334,-0.20972436204080266,0.8338828102082816,False,0.9533684029205389
counter,Hela,Phoenix,Damage,Damage,5002,0.20507832381240632,0.8139925221322869,0.2519412872187022,0.8010864460707551,True,0.9365355760626678
counter,Peni Parker,Elsa Bloodstone,Tank,Damage,3953,-0.2038469259531614,0.9272222183907051,-0.21984689528574916,0.8259903958137439,False,0.9471285540107208
counter,The Punisher,Hela,Damage,Damage,8325,0.20239540172994233,0.6673188183095693,0.30329640971708827,0.7616639820452715,False,0.9203669111084077
counter,Loki,Spider-man,Support,Damage,6996,-0.19826503505900323,0.7773179813635261,-0.25506297269904676,0.7986744619956578,False,0.9364608343010571
counter,White Fox,Jubilee,Support,Support,31697,-0.1961235250340487,0.6210407380239359,-0.31579816431702395,0.7521557115328404,False,0.9181689802381742
counter,Star-lord,Cyclops,Damage,Damage,5903,0.195512807104319,0.7723273356639082,0.25314759438917467,0.8001541613242356,False,0.9365355760626678
counter,Cloak & Dagger,Luna Snow,Support,Support,59752,-0.19525411957443148,0.5017174412028615,-0.3891714808763914,0.6971492987631736,True,0.8953218242681227
counter,Moon Knight,Invisible Woman,Damage,Support,12088,0.1926044634163807,0.7016891720866939,0.2744868683716618,0.7837104937604227,False,0.9330223691225026
counter,Star-lord,The Thing,Damage,Tank,6738,0.19127250691922068,0.7735492770055914,0.2472660922903792,0.8047022985685848,False,0.9366719137632387
counter,Star-lord,The Hood,Damage,Tank,21443,0.18904239340552487,0.5798577445162265,0.3260151221455916,0.7444129138421662,False,0.9173384630450903
counter,The Punisher,Luna Snow,Damage,Support,14829,-0.18852639446742414,0.6945196412805048,-0.2714486146422481,0.7860460159845241,False,0.9344521270301651
counter,Iron Man,Daredevil,Damage,Damage,3739,0.18805250361586887,0.9132224098306502,0.20592191079798589,0.8368519098786968,False,0.9537283314839149
counter,Phoenix,Deadpool (Duelist),Damage,Damage,2905,0.18704621217651843,1.0247141139662463,0.1825350208679566,0.8551628733145823,False,0.9630108098406234
counter,Venom,Black Cat,Tank,Damage,7602,-0.18693094192190857,0.744946784424238,-0.25093194014708803,0.8018667296051599,False,0.9365355760626678
counter,The Punisher,Hawkeye,Damage,Damage,3184,-0.18692443076824689,0.9764423142162524,-0.19143417695727674,0.8481854458298708,False,0.9601859360177974
counter,Groot,Black Cat,Tank,Damage,4032,-0.1859636283197443,0.945406345955908,-0.19670232711598204,0.8440604888991392,False,0.956947595873835
counter,Hulk,Spider-man,Tank,Damage,11910,0.18476354513153748,0.6096998553231082,0.303040165613329,0.7618592521319252,False,0.9203669111084077
counter,Magneto,Deadpool (Duelist),Tank,Damage,23605,0.1816175195952335,0.5754296434841247,0.3156207221017874,0.7522904071342087,False,0.9181689802381742
counter,Iron Man,Rogue,Damage,Tank,2774,-0.18007009168530727,1.0753012001808948,-0.16746014200952683,0.8670080066997716,False,0.9647990118645868
counter,Blade,Iron Fist,Damage,Damage,4198,-0.18000397589320258,0.8706602017724748,-0.20674423331484962,0.8362096104296681,False,0.9537283314839149
counter,The Punisher,Black Widow,Damage,Damage,6300,-0.17863927062459325,0.7375293757668219,-0.242213092107496,0.8086150510106538,False,0.9384691097298318
counter,Luna Snow,Iron Fist,Support,Damage,17407,0.17704575712090845,0.6633770263003241,0.26688557200766894,0.7895572657267855,False,0.9363064164501032
counter,Thor,Daredevil,Tank,Damage,6164,0.1767852331441634,0.7902367950435986,0.22371172065508527,0.8229816253144553,False,0.946129424446472
counter,Invisible Woman,The Thing,Support,Tank,30178,-0.17581901723454615,0.5943330201127717,-0.2958257597755302,0.7673631495427937,True,0.9227589953649936
counter,Venom,Gambit,Tank,Support,20322,-0.17030198287740667,0.6589570851346478,-0.25844169023936975,0.7960660449674029,False,0.9364608343010571
counter,Winter Soldier,Rogue,Damage,Tank,11884,-0.17029651611530475,0.6142821014659873,-0.2772285171729589,0.7816046439072459,False,0.9324065344273907
counter,Blade,Cyclops,Damage,Damage,5757,0.16931029054452934,0.7687308461526965,0.220246515918913,0.82567917146065,False,0.9471285540107208
counter,Venom,Scarlet Witch,Tank,Damage,4860,-0.16899825226704557,0.843283541258695,-0.20040501681652265,0.8411638362252513,False,0.956375375878852
counter,Black Widow,Cyclops,Damage,Damage,8621,-0.16834084663689697,0.6495592358011258,-0.25916165510182587,0.7955105153729571,False,0.9364608343010571
counter,Hawkeye,Emma Frost,Damage,Tank,6943,-0.166179052348252,0.7417831115040415,-0.22402647050201357,0.8227367061674016,False,0.946129424446472
counter,Iron Fist,Deadpool (Strategist),Damage,Support,5131,0.1631140305524767,0.902566351795845,0.18072248120919543,0.8565854118855759,False,0.9637867289313541
counter,Iron Fist,Phoenix,Damage,Damage,3899,-0.16132042180578393,0.9134295962629456,-0.17660958487198528,0.8598150647998553,False,0.9638767946050714
counter,Winter Soldier,Phoenix,Damage,Damage,10337,-0.1607815588654194,0.6193147478447365,-0.2596120299491522,0.7951630558760633,False,0.9364608343010571
counter,Emma Frost,Black Cat,Tank,Damage,11402,0.16053095640134707,0.6526511025687762,0.24596749437718193,0.8057073953272085,False,0.9373870229825282
counter,Psylocke,Invisible Woman,Damage,Support,10699,0.1599454456765722,0.7198841270065645,0.22218220915866047,0.8241720430468904,False,0.946129424446472
counter,Doctor Strange,Hela,Tank,Damage,15268,-0.15820950425905195,0.5749613160693491,-0.27516547607173186,0.7831891096029585,False,0.9330223691225026
counter,Storm,Deadpool (Strategist),Damage,Support,2602,0.1572362521550773,1.1229665007741974,0.14001864886145335,0.8886452558770592,False,0.9780337423718044
counter,Namor,Psylocke,Damage,Damage,3549,-0.15580709178064517,0.9349500916379039,-0.1666474961328605,0.8676474197010471,False,0.9649912655831302
counter,Doctor Strange,Squirrel Girl,Tank,Damage,4466,0.1520673520337138,0.8829870736645169,0.1722192278564323,0.8632651820795725,False,0.9647990118645868
counter,Moon Knight,Namor,Damage,Damage,4477,0.1519278364764335,0.856935481720336,0.1772920362352503,0.85927900587161,False,0.9638767946050714
counter,The Punisher,Peni Parker,Damage,Tank,3491,0.15072034432905695,0.9858068338152601,0.1528903423663037,0.8784847520433153,False,0.9712553103046043
counter,Hulk,Magik,Tank,Damage,13224,0.15055391741853502,0.5911157518686037,0.25469447725358696,0.7989590821250077,False,0.9364608343010571
counter,Ultron,Thor,Support,Tank,3265,-0.14795814470404645,1.0616295599406764,-0.13936890068538998,0.8891586461496063,False,0.9780337423718044
counter,Iron Man,Elsa Bloodstone,Damage,Damage,4780,-0.14793016320205418,0.831494308353654,-0.17790881033804504,0.8587945915815373,False,0.9638767946050714
counter,Psylocke,Rogue,Damage,Tank,2552,-0.1458838555612752,1.1069473616350174,-0.13178933399849957,0.895150923199567,False,0.9804244043770827
counter,Groot,Rogue,Tank,Tank,3232,0.1446078136174984,1.0545447124163745,0.13712819562306214,0.8909294660996476,False,0.978635434603047
counter,Cloak & Dagger,Mister Fantastic,Support,Damage,13540,-0.14150271073143122,0.6816556781862255,-0.20758678502898537,0.8355516236186645,False,0.953610059496278
counter,The Punisher,Jeff The Land Shark,Damage,Support,5583,-0.14028507123686668,0.8886833184226393,-0.15785721226979305,0.8745693148970557,False,0.9699915794905394
counter,Winter Soldier,Jeff The Land Shark,Damage,Support,16381,0.13898277875213652,0.5924640067949059,0.23458434125644426,0.8145313643172547,False,0.9421700785906914
counter,Invisible Woman,Phoenix,Support,Damage,10709,0.13750350286599128,0.728830191732802,0.18866329143016863,0.8503567240426931,False,0.9607662547300286
counter,Mister Fantastic,Emma Frost,Damage,Tank,6886,-0.13479484579297568,0.7476430225957167,-0.1802930566047229,0.8569225063820669,False,0.9637867289313541
counter,Black Panther,Adam Warlock,Damage,Support,2746,-0.1347235425143554,1.0889556697327851,-0.12371811475798156,0.9015384683509412,False,0.9809596678545662
counter,Cloak & Dagger,The Thing,Support,Tank,39380,-0.13316723236545622,0.576968029792377,-0.23080521881494317,0.8174661266659582,False,0.9429807148762457
counter,Moon Knight,Jeff The Land Shark,Damage,Support,4256,0.13220282036550496,0.9436797088175519,0.14009289288540233,0.8885865958733631,False,0.9780337423718044
counter,Elsa Bloodstone,White Fox,Damage,Support,8986,0.13001586082917338,0.7615872472426822,0.1707169615823982,0.8644463252046559,False,0.9647990118645868
counter,Mantis,Black Widow,Support,Damage,13580,0.1294937981311106,0.6747034575677124,0.19192698166677877,0.847799402010712,False,0.9601859360177974
counter,Winter Soldier,Star-lord,Damage,Damage,11529,-0.1292266977494994,0.5962734633554356,-0.21672387870876625,0.8284235377293304,False,0.9481949951906076
counter,Venom,The Hood,Tank,Tank,40457,0.12915683308825557,0.4787357977701528,0.2697872891265704,0.78732390216329,False,0.9350033409900744
counter,Black Widow,Peni Parker,Damage,Tank,3765,-0.12834641772762914,0.9344956266505918,-0.13734298381646456,0.8907596961577616,False,0.978635434603047
counter,Jeff The Land Shark,Gambit,Support,Support,13870,-0.12802668275456586,0.7714994431127293,-0.16594526917352417,0.868200021705396,False,0.9651584115251367
